Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Catching Fire,Suzanne Collins,No description available,"Action/Adventure, Fantasy, teen fiction, juvenile works, interdependence, independence, Games, Apocalyptic literature, Competition, teenage girls, sisters, poverty, Contests, Insurgency, Open Library Staff Picks, Survival, Fiction, Interpersonal relations, Television programs, Dystopias, Adventures and Adventurers, Television, Courage, Bravery, Heroism, Defiance and Talking Back, Adventure and adventurers, Girls, Blind, Books and reading, Young adult fiction, Television game shows, Dystopian, Science fiction, Survival Stories, Self-Esteem & Self-Reliance, Action & Adventure, JUVENILE FICTION, Social Themes, Survival skills, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Children's fiction, Interpersonal relations, fiction, Contests, fiction, Television, fiction, Survival, fiction, Reality television programs, Large type books, Katniss Everdeen (Fictitious character), Spanish language materials, Supervivencia, Novela juvenil, Relaciones humanas, Insurgencia, Programas de televisión, Concursos, Distopías, Spanish language, nyt:chapter-books=2009-09-20, New York Times bestseller, Novela, Televisión, Programas, Reading materials, Phantastische Erzahlung, Phantastische Literatur, Wilderness survival, Révoltes, Romans, nouvelles, etc. pour la jeunesse, Habiletés de survie, Jeux télévisés, Concours et compétitions, Dystopies, Filles, Fiction, science fiction, general",2009,No page count available,"dan, fre, pol, ger, eng, spa, chi, rus",No rating,https://openlibrary.org/works/OL5735360W,https://covers.openlibrary.org/b/id/12646539-M.jpg
Roughing It,Mark Twain,"Mój brat otrzymał nominację na sekretarza Terytorium Newady; był to urząd świetny, skupiający w sobie obowiązki i honory skarbnika, kontrolera generalnego, sekretarza stanowego, a także gubernatora w nieobecności tego ostatniego.","19th century, American Authors, Biography, Business, Christian Science, Description and travel, Homes and haunts, Intellectual life, Journeys, Law and politics, Mines and mineral resources, Travel, Voyages around the world, West (U.S.), Sexual ethics for teenagers, Sex instruction for youth, Sexual ethics, Controversial literature, Fiction, West (u.s.), description and travel, Twain, mark, 1835-1910, American fiction (fictional works by one author), Law, Hawaii, description and travel, Voyages and travels, American literature, Fiction, action & adventure, West (U.S.) -- Description and travel, Twain, Mark, 1835-1910 -- Travel -- West (U.S.), Authors, American -- Homes and haunts -- West (U.S.), West (U.S.) -- Intellectual life -- 19th century, Children's fiction",1872,No page count available,"ger, pol, eng, fre",No rating,https://openlibrary.org/works/OL54059W,https://covers.openlibrary.org/b/id/9165528-M.jpg
Tarzan of the Apes,Edgar Rice Burroughs,"I HAD this story from one who had no business to tell it to me, or to any other.","British in fiction, Historical Fiction, Wild men in fiction, American Adventure stories, Open Library Staff Picks, American Fantasy fiction, British, Fiction, Tarzan (Fictitious character), Adventure stories, Wild men, Africa in fiction, Classic Literature, Juvenile Fiction, Tarzan (fictitious character), fiction, Fiction, action & adventure, Africa, fiction, American fiction (fictional works by one author), Large type books, Tarzan (Fictitious character) -- Fiction, Africa -- Fiction, Fantasy fiction, British -- Africa -- Fiction, Wild men -- Fiction, Children's fiction, Action & adventure",1912,No page count available,"por, eng, dan, spa",No rating,https://openlibrary.org/works/OL1418251W,https://covers.openlibrary.org/b/id/6608849-M.jpg
The Lightning Thief,Rick Riordan,"Look, I didn't want to be a half-blood.","Fiction, Greek Mythology, Zeus (Greek deity), Juvenile fiction, Fathers and sons, Hades (Greek deity), Poseidon (Greek deity), Camps, Friendship, Fantasy fiction, Fantasy, Young Adult Fiction, New York Times bestseller, nyt:series_books=2007-07-21, Mythology, Greek, Juvenile fiction.., Identity (Philosophical concept), Identity, Adaptations, Greek Gods, Comic books, strips, Cartoons and comics, Children's fiction, Camps, fiction, Friendship, fiction, Fathers and sons, fiction, Gods, fiction, Large type books, mirror, pdf.yt, Graphic novels, Action & Adventure, Fantasy & Magic, Legends, Myths, Fables, Voyages and travels, Father-son relationship, Gods and goddesses, Literature and fiction, juvenile, Children's Books -- Literature -- Action & Adventure, Children's Books -- Literature -- Fairy Tales, Folk Tales & Myths -- Greek & Roman, Children's Books -- Literature -- Popular Culture, Children's Books -- Literature -- Science Fiction, Fantasy, Mystery & Horror -- Science Fiction, Fantasy, & Magic, Literature & Fiction -- World Literature -- Mythology, Child and youth fiction, Science fiction, fantasy, horror, New York Times reviewed, Mythologie grecque, Romans, nouvelles, etc. pour la jeunesse, Colonies de vacances, Amitié, Pères et fils, Dioses griegos, Spanish language materials, Amistad, Ficción juvenil, Padres e hijos, Campamentos, Mitología griega, Spanish language, Children's books, Libros ilustrados para niños, Dieux grecs, Novela juvenil, Materiales en espñaol, Quakers",2005,No page count available,"chi, dut, fre, ger, vie, spa, por, rum, eng",No rating,https://openlibrary.org/works/OL492658W,https://covers.openlibrary.org/b/id/7239831-M.jpg
The Lost World,Michael Crichton,"The lecture ended, Malcolm hobbled across the open courtyard of the Institute, shortly after noon.","prions, scrapie, Ornitholestes, Mussaurus, Procompsognathus, Triceratops, Dryosaurus, Hypsilophodon, Parasaurolophus, Maiasaura, Stegosaurus, Apatosaurus, Gallimimus, Pachycephalosaurus, Tyrannosaurus, Velociraptors, geothermal gradient, Carnotaurus, paleontologists, Science fiction, Fiction, Dinosaurs, Cloning, Thriller, techno-thriller, American fiction, Fiction, thrillers, Fiction, espionage, Large type books, Fiction, science fiction, action & adventure, Fiction, thrillers, general, Fiction, technological, Jurassic park (imaginary place), fiction, Malcolm, ian (fictitious character), fiction, Fiction, science fiction, general, Fiction, media tie-in, Molecular cloning, Action & Adventure, Thrillers, Readers, Fiction, suspense, American Science fiction, New York Times reviewed, Dinosaures, Romans, nouvelles, etc. pour la jeunesse, Fiction, thrillers, espionage, Fiction, thrillers, technological, Children's fiction, Dinosaurs, fiction",1995,No page count available,"fre, tha, dut, spa, eng, jpn, por, ita, ger, pol",No rating,https://openlibrary.org/works/OL46876W,https://covers.openlibrary.org/b/id/10656102-M.jpg
Life of Pi,Yann Martel,This book was born as I was hungry.,"Teenage boys, Zoo animals, Fiction, Literature, Tigers, Translations into Korean, Tiger, award:man_booker_prize=2002, Man Booker Prize Winner, Open Library Staff Picks, Orphans, Survival after airplane accidents, shipwrecks, Storytelling, Ocean travel, Ithaca College First-Year Reading Initiative, Shipwreck survival, English fiction, Human-animal relationships, Integracji i Globalizacji Centrum Badawcze Transformacji, Fictional Works Publication Type, Religion, Relations homme-animal, Adventure fiction, Schiffbruch, Romans, nouvelles, etc. pour la jeunesse, Human-animal relationship, Überleben, Survie après accidents d'avion, naufrages, Männliche Jugend, Teenagers, Animal Population Groups, Zähmung, Faszination, Romans, nouvelles, Indischer Jugendlicher, Survival at sea, Fiction, action & adventure, Fiction, psychological, Large type books, Shipwreck victims, nyt:trade-fiction-paperback=2012-10-21, New York Times bestseller, Romans, Aventures, Naufragés, Tigres, Pacifique, Océan, Novela psicológica, Muchachos adolescentes, Narración de cuentos, Relatos de aventura, Viajes por mar, Relaciones hombre-animal, Supervivencia (después de accidentes aéreos, naufragios, etc.), Animales zoológicos, Ficción, Huérfanos, Survival, Readers, Action & Adventure, LITERARY CRITICISM, American, General, Life of Pi (Martel, Yann), Psychological fiction, Adventure stories",2001,No page count available,"nor, spa, tur, ger, rus, kor, heb, vie, chi, fre, pol, eng, dan",No rating,https://openlibrary.org/works/OL2827199W,https://covers.openlibrary.org/b/id/12840573-M.jpg
Mockingjay,Suzanne Collins,No description available,"Insurgency, Survival, Fiction, Science fiction, Interpersonal relations, Television programs, Large type books, Contests, Survival skills, Young adult fiction, Juvenile fiction, Revenge, Children's stories, Survival Stories, Dystopian, Self-Esteem & Self-Reliance, Action & Adventure, Social Themes, Television game shows, Dystopias, Girls, Courage, Children's fiction, Television, fiction, Contests, fiction, Survival, fiction, Interpersonal relations, fiction, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Katniss Everdeen (Fictitious character), Reality television programs, nyt:series-books=2010-09-12, New York Times bestseller, New York Times reviewed, Telerealites, Romans, Dystopies, Science-fiction, Dictature, Television-verite, Concours et competitions, Habiletes de survie, Spanish language materials, Révoltes, Romans, nouvelles, etc. pour la jeunesse, Habiletés de survie, Supervivencia, Novela juvenil, Televisión, Programas, Relaciones humanas, Novela joven, Spanish language, Reading materials, Téléréalité, Insurgency -- Juvenile fiction, Survival -- Juvenile fiction, Television programs -- Juvenile fiction, Interpersonal relations -- Juvenile fiction, Contests -- Juvenile fiction, Insurgency -- Fiction, Survival skills -- Fiction, Television programs -- Fiction, Interpersonal relations -- Fiction, Contests -- Fiction",2010,No page count available,"fre, eng, spa, rus, ger, pol, chi",No rating,https://openlibrary.org/works/OL15413843W,https://covers.openlibrary.org/b/id/12646459-M.jpg
The  black arrow,Robert Louis Stevenson,"Sir Daniel and his men lay in and about Kettley that night, warmly quartered and well patrolled.","Knights and knighthood, War stories, Adventure stories, Adventure and adventurers, Guardian and ward, Juvenile fiction, Fiction, Outlaws, Open Library Staff Picks, Historical fiction, Young men, War, History, Wars of the Roses (Great Britain : 1455-1485) fast (OCoLC)fst01355312, Children's fiction, Great britain, fiction, Great britain, history, wars of the roses, 1455-1485, fiction, British and irish fiction (fictional works by one author), Fiction, historical, Fiction, coming of age, Fiction, war & military, Large type books, Classic Literature, Wars of the Roses, 1455-1485, Fiction, historical, general, Crime, fiction, Rosornas krig, Storbritannien, 1455-1485, Skönlitteratur, Fiction, action & adventure, England, fiction",1888,No page count available,"spa, eng, und, rus, geo",No rating,https://openlibrary.org/works/OL24161W,https://covers.openlibrary.org/b/id/8239493-M.jpg
The Price of Salt,Patricia Highsmith,The lunch hour in the co-workers' cafeteria at Frankenberg's had reached its peak.,"collectionID:Sleazy_pulp, Fiction, Lesbians, Lesbian romance novel, Lesbian love story, Divorce, Child custody, Road trip, Fiction, action & adventure, Social conditions, Family relationships, Mothers, Automobile travel, Nineteen fifties, Custody of children, Lesbians, fiction, Fiction, romance, general, Fiction, lesbian, Fiction, romance, fantasy, LGBTQ novels, Romance, Lesbian, Media Tie-In, Fiction, mystery & detective, general, Fiction, lgbtq+, lesbian, Fiction, lgbtq+, gay, LGBTQ novels before Stonewall, Classics, Literary, Psychological, English & college success -> english -> fiction",1952,No page count available,"chi, kor, ita, spa, ger, eng",No rating,https://openlibrary.org/works/OL59448W,https://covers.openlibrary.org/b/id/250778-M.jpg
Nostromo,Joseph Conrad,"IN the time of Spanish rule, and for many years afterwards, the town of Sulaco-the luxuriant beauty of the orange gardens bears witness to its antiquity - had never been commercially anything more important than a coasting port with a fairly large local trade in ox-hides and indigo.","Fiction, Revolutions, Revolutions in fiction, Sailors, Sailors in fiction, Latin America in fiction, English Sea stories, Classic Literature, Manners and customs, FICTION / Classics, British and irish fiction (fictional works by one author), Fiction, political, Fiction, sea stories, Latin america, fiction, Large type books, English literature, Literatura inglesa, Romance, Political fiction, Sea stories, English fiction, Literature, General, Fiction, general, Fiction, action & adventure, Sailors -- Fiction, Revolutions -- Fiction, Latin America -- Fiction",1900,No page count available,"eng, fre, ger, pol, und, ita, spa",No rating,https://openlibrary.org/works/OL38700W,https://covers.openlibrary.org/b/id/6545112-M.jpg
The Martian,"Andy Weir, R.C. Bray",I'm pretty much screwed.,"Science-Fiction, Science Fiction & Fantasy, Suspense & Thriller, Science fiction, Amerikanisches Englisch, Astronauts, Survival, Fiction, Survival skills, Supervivencia, Novela, Astronautas, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Fiction, science fiction, action & adventure, Fiction, science fiction, general, Large type books, Arabic language materials, Romans, nouvelles, nyt:hardcover-fiction=2014-03-02, New York Times bestseller, Chang pian xiao shuo, Children's fiction, Adventure and adventurers, fiction, Fantasy fiction",2011,No page count available,"chi, rum, por, dan, kor, ara, ger, fre, hun, spa, ind, pol, dut, eng, ita",No rating,https://openlibrary.org/works/OL17091839W,https://covers.openlibrary.org/b/id/11447888-M.jpg
