Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Dirk Gently’s Holistic Detective Agency,Douglas Adams,This time there would be no witnesses.,"Fantasy, Krimi, abiogenesis, laudanum, Kubla Khan, The Rime of the Ancient Mariner, detective fiction, Mystery & Detective fiction, time travel, Modern & Contemporary Fiction, humour, Private investigators, Fiction, Science fiction, fantasy fiction, Detective and mystery fiction, Humorous fiction, Mystery fiction, Dirk Gently (Fictitious character), English Fantasy fiction, Fiction, mystery & detective, general, Fiction, crime, Gently, dirk (fictitious character), fiction, Private investigators, fiction, University of Cambridge, English literature, Fiction, fantasy, general",1987,No page count available,"ita, fre, spa, ger, eng",No rating,https://openlibrary.org/works/OL2163628W,https://covers.openlibrary.org/b/id/11465456-M.jpg
The Lodger,Marie Belloc Lowndes,"Robert Bunting and Ellen his wife sat before their dully burning, carefully-banked-up fire.","Classic Literature, Fiction, Serial murders, Fiction, mystery & detective, collections & anthologies, Fiction, general, Fiction, mystery & detective, general, London (england), fiction, Serial murders, fiction, Fiction, mystery & detective, historical, Jack, the ripper, fiction, Fiction, thrillers, suspense, Fiction, thrillers, general, Fiction, suspense, Fiction, mystery & detective, traditional, England, fiction, Detective and mystery stories, Serial murders -- Fiction, Whitechapel (London, England) -- Fiction, Jack, the Ripper -- Fiction, Mystery",1913,No page count available,"chi, eng",No rating,https://openlibrary.org/works/OL1172118W,https://covers.openlibrary.org/b/id/696674-M.jpg
The tower treasure,Franklin W. Dixon,"""LOOK! A periscope!"" Joe Hardy shouted.","Children's stories, Mystery and detective stories, siblings, Mystery, Juvenile Fiction, Fiction, Hardy Boys Mystery Stories, Hardy Boys (Fictitious characters), Children's fiction, Hardy boys (fictitious characters), fiction, Detective and mystery stories, Brothers, Teenage boy detectives, Boy detective, Thieves, Mystery fiction, series:HardyBoys, collectionID:HBMS1, Adventure and adventurers, fiction, Buried treasure, fiction, Children's Middle Grade Mystery & Detective Books, Children’s Middle Grade Action & Adventure Books, Fiction, general, Fiction, action & adventure, Fiction, mystery & detective, general, Joe Hardy (Fictitious character), Frank Hardy (Fictitious character), Juvenile literature",1927,No page count available,eng,No rating,https://openlibrary.org/works/OL47915W,https://covers.openlibrary.org/b/id/13180737-M.jpg
Glory in Death,Nora Roberts,The dead were her business.,"Detective and mystery stories, Police, Eve Dallas (Fictitious character), Crimes against, Policewomen, American Detective and mystery stories, Fiction, Translations into Russian, Women, New york (n.y.), fiction, Policewomen, fiction, Fiction, mystery & detective, police procedural, Fiction, mystery & detective, women sleuths, Dallas, eve (fictitious character), fiction, Criminal investigation, Serial murders, Women detectives",1995,No page count available,"chi, eng, rus, fre",No rating,https://openlibrary.org/works/OL445829W,https://covers.openlibrary.org/b/id/3111463-M.jpg
V for Vendetta,"Alan Moore, David Lloyd, Lloyd, David","_Boa noite, Londres. São 21:00 horas e esta é a <b>Voz do Destino</b>, transmitindo em ondas médias de 275 e 285 metros. Cinco de Dezembro de mil novecentos e noventa e sete.","Fiction, Graphic novels, Comic books, strips, Politics and government, Anarchism, England in fiction, Great Britain in fiction, Totalitarianism in fiction, English Science fiction, Totalitarianism, Anarchism in fiction, Comics & graphic novels, crime & mystery, Literature, nyt:paperback-graphic-books=2009-03-29, New York Times bestseller, Fiction, mystery & detective, general, Comics & graphic novels, general, nyt:hardcover-graphic-books=2009-09-27, Comics & graphic novels, literary, Comics & graphic novels, dystopian, Anarchism--fiction, Vendetta, Vendetta--england--comic books, strips, etc, Anarchism--comic books, strips, etc, Totalitarianism--comic books, strips, etc, Basic reader, Pn6737.m66 v2 2005, 741.5/941",1988,No page count available,"fre, ita, por, eng",No rating,https://openlibrary.org/works/OL2897797W,https://covers.openlibrary.org/b/id/12293384-M.jpg
Without Remorse,Tom Clancy,He'd never know why he stopped.,"John Clark (Fictitious character), Fiction, Prisoners of war, Spy stories, Open Library Staff Picks, Jack Ryan (Fictitious character), Suspense, Clark, John (Fictitious character), Translations from English, Thai fiction, Sr. Ryan, Jack (Fictitious character), Spies, Fiction, thrillers, general, Large type books, Vietnam War, 1961-1975, New York Times reviewed, American fiction, Fiction, thrillers, espionage, Fiction, action & adventure, Fiction, thrillers, suspense, Prisonniers de guerre, Romans, nouvelles, Clark, John (Personaje literario), Prisioneros de guerra, Novela, Ryan, anthony (fictitious character), fiction, Gregory, joe (fictitious character), fiction, Fiction, mystery & detective, police procedural, New york (n.y.), fiction, Vietnam, fiction, Clark, john (fictitious character), fiction",1993,No page count available,"tha, chi, fre, ita, jpn, spa, ger, eng",No rating,https://openlibrary.org/works/OL448973W,https://covers.openlibrary.org/b/id/417780-M.jpg
Naked in Death,J.D. Robb,SHE WOKE IN THE DARK.,"Fiction, In Death Series, Eve Dallas (Fictitious character), Policewomen, Billionaires, Women detectives, Murder, Twenty-first century, Investigation, Love stories, American, Dallas, eve (fictitious character), fiction, Fiction, mystery & detective, police procedural, New york (n.y.), fiction, Policewomen, fiction, Fiction, mystery & detective, women sleuths, Fiction, romance, suspense, Large type books, Police, Dallas, Eve (Personnage fictif), Romans, nouvelles, Inspectrices de police, Meurtre, Enquêtes, Crimes contre les chirurgiens plasticiens, Crimes contre les mères",1995,No page count available,"chi, ger, fre, eng, rus",No rating,https://openlibrary.org/works/OL111460W,https://covers.openlibrary.org/b/id/1470068-M.jpg
Trent's Last Case,E. C. Bentley,"Between what matters and what seems to matter, how should the world we know judge wisely?","Fiction, general, Fiction, mystery & detective, general, Fiction, Philip Trent (Fictitious character), Private investigators, Private investigators in fiction, England, fiction, Detective and mystery stories, English language, Text-books for foreigners, English literature, Englisch, Roman, Fiction, mystery & detective, police procedural, Great britain, fiction, Crime, fiction",1913,No page count available,"ger, gle, ita, eng, fre",No rating,https://openlibrary.org/works/OL1315930W,https://covers.openlibrary.org/b/id/118583-M.jpg
Carolina Moon,Nora Roberts,No description available,"Murder, Open Library Staff Picks, Bereavement, Murder victims' families, Young women, Fiction, Businesswomen, Love stories, American, Large type books, Fiction, suspense, South carolina, fiction, Fiction, romance, contemporary, Fiction, mystery & detective, women sleuths, Friendship, fiction, Romance, Large print books, Redemption, Romans, nouvelles, Jeunes femmes, Fiction, romance, suspense, Young women, fiction, Fiction, thrillers, suspense",2000,No page count available,"eng, fre, rus, spa",No rating,https://openlibrary.org/works/OL111631W,https://covers.openlibrary.org/b/id/1818530-M.jpg
The Girl on the Train,"Paula Hawkins, Pocket","She's buried benaeth a silver birch tree, down towards the old train tracks, her grave marked with a cairn.","Witnesses, Murder victims, Alcoholics, Commuters, Fiction, Railroad travel, Strangers, nyt:mass-market-paperback=2016-09-11, New York Times bestseller, Fiction, psychological, Fiction, thrillers, suspense, London (england), fiction, Psychological fiction, Travel, Railroads, Suspense fiction, Mystery fiction, nyt:hardcover-fiction=2015-02-01, New York Times reviewed, Fiction, suspense, Large type books, English literature",2014,No page count available,"chi, kor, ara, gre, spa, ger, eng",No rating,https://openlibrary.org/works/OL17112428W,https://covers.openlibrary.org/b/id/7350360-M.jpg
The Hard Way,Lee Child,"Jack Reacher ordered espresso, double, no peel, no cube, foam cup, no china, and before it arrived at his table he saw a man's life change forever.","Detective and mystery stories, Jack Reacher (Fictitious character), Ex-police officers, Fiction, Science Fiction, Kidnapping, Open Library Staff Picks, Mercenary troops, Thriller, Reacher, jack (fictitious character), fiction, New york (n.y.), fiction, Fiction, thrillers, general, nyt:combined-print-and-e-book-fiction=2017-07-23, New York Times bestseller, Fiction, thrillers, New York Times reviewed",2006,No page count available,"dut, eng, dan, pol",No rating,https://openlibrary.org/works/OL52940W,https://covers.openlibrary.org/b/id/14425111-M.jpg
The Yiddish Policemen's Union,Michael Chabon,No description available,"literary fiction, hard-boiled fiction, mystery & detective fiction, alternative history, Popular American Fiction, Fiction, Fiction - Historical, Historical - General, Fiction / General, Literary, General, Fiction - General, Unabridged Audio - Fiction/General, Audiobooks, Abridged Audio - Fiction/General, Jews -- Alaska -- Fiction., Narcotic addicts -- Crimes against -- Fiction., Murder -- Investigation -- Fiction., Mystery fiction., homocide, Arab-Israeli War, Holocaust, detective story, Hugo Award Winner, award:hugo_award=2008, award:hugo_award=novel, Murder, Investigation, Jews, Mystery fiction, Narcotic addicts, Crimes against, Detective and mystery stories, Roman, Alternative histories (Fiction), mystery & detective, hard-boiled, literature, Jews, fiction, Alaska, fiction, Fiction, mystery & detective, general, Fiction, alternative history, Drug addicts, Aufklärung, Juden, Kriminalbeamter, Mord, New York Times reviewed, award:nebula_award=novel, Juifs, Romans, nouvelles, Meurtre, Enqu?tes, Uchronies, Roman policier, Homicide investigation, Large type books",2006,No page count available,"ita, eng, por, spa, fre",No rating,https://openlibrary.org/works/OL119430W,https://covers.openlibrary.org/b/id/12745258-M.jpg
"The Surgeon (Jane Rizzoli, Book 1)","Tess Gerritsen, Tess Gerritsen","Detective Thomas Moore disliked the smell of latex, and as he snapped on the gloves, releasing a puff of talcum, he felt the usual twinge of anticipatory nausea.","Fiction, mystery & detective, police procedural, Fiction, thrillers, general, Rizzoli, jane, detective (fictitious character), fiction, Boston (mass.), fiction, Serial murders, fiction, Forensic pathologists, fiction, Fiction, mystery & detective, women sleuths, Police, Fiction, Serial murders, American fiction, Meurtres en série, Romans, nouvelles, Roman américain, Detective Rizzoli, Jane (Fictitious character), Detective and mystery stories, Serial murder investigation, Suspense, Thriller, Women detectives, Large type books, nyt:e-book-fiction=2016-06-19, New York Times bestseller, American Detective and mystery stories, Fiction, thrillers, German language edition",2001,No page count available,"rus, ger, eng, fre",No rating,https://openlibrary.org/works/OL14871640W,https://covers.openlibrary.org/b/id/211693-M.jpg
Parker Pyne Investigates,Agatha Christie,"Four grunts, an indignant voice asking why nobody could leave a hat alone, a slammed door, and Mr. Packington had departed to catch the eight-forty-five to the City.","Detective and mystery stories, English Detective and mystery stories, Fiction, Mystery, Parker Pyne (Fictitious character), Private investigators, Murder, Large type books, English literature, Fiction, mystery & detective, traditional, Pyne, parker (fictitious character), fiction, Middle east, fiction, England, fiction",1933,No page count available,"eng, fre, ger, ara, pol, ita, spa",No rating,https://openlibrary.org/works/OL472884W,https://covers.openlibrary.org/b/id/11171205-M.jpg
