Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Rubaiyat of Omar Khayyam,"Omar Khayyám, Edward FitzGerald","Rubaiyat, originally composed by Omar Khayyam, suggests withdrawal from the sorry scheme of things. Over the centuries it has gained immense fame for its romantic melancholy. First published in March 1859 as an unpretentious and anonymous pamphlet, its true literary worth was later discovered by Rossetti and Swinburne.",Persian poetry,2002-01,100,en,No rating,http://books.google.co.in/books?id=-s6MPwAACAAJ&dq=subject:poetry&hl=&cd=35&source=gbs_api,http://books.google.com/books/content?id=-s6MPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Paradise Lost,John Milton,"This work has been selected by scholars as being culturally important and is part of the knowledge base of civilization as we know it. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. To ensure a quality reading experience, this work has been proofread and republished using a format that seamlessly blends the original graphical elements with text in an easy-to-read typeface. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",Uncategorized,2018-10-10,642,en,No rating,http://books.google.co.in/books?id=3s9PvQEACAAJ&dq=subject:poetry&hl=&cd=36&source=gbs_api,http://books.google.com/books/content?id=3s9PvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Light of Asia;,"Edwin Arnold, Sir","This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",Uncategorized,2015-08-12,244,en,No rating,http://books.google.co.in/books?id=qrYljgEACAAJ&dq=subject:poetry&hl=&cd=37&source=gbs_api,http://books.google.com/books/content?id=qrYljgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Poetical Sketches,William Blake,No description available,Poetry,1927,120,en,No rating,http://books.google.co.in/books?id=WlAPAAAAMAAJ&dq=subject:poetry&hl=&cd=38&source=gbs_api,http://books.google.com/books/content?id=WlAPAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Concerning the Angels,Rafael Alberti,"First published in Spain in the summer of 1929, Concerning the Angels (Sobre los angeles) is the great Spanish poet Rafael Alberti's masterpiece, on a par with T.S. Eliot's The Waste Land, Pablo Neruda's Residencia en la tierra, and Federico Garcia Lorca's Poeta en Nueva York. It marks a major departure from the light-hearted tone of the poet's earlier verse, which was notably influence by Andalusian folksong. This bilingual text is at once intensely imaginative and intimately realistic, a lyrical illumination of the poet's ""dark night of the soul."" Rafael Alberti, born in 1902, is the last surviving member of the so-called Generation of 1927 that included such notable Spanish poets Federico Garcia Lorca, Vincente Alexandre, Pedro Salinas, Jorge Guillen, and Luis Cernuda. Christopher Sawyer-Laucanno lives in Massachusetts and teaches in the program in Writing and Humanistic Studies at MIT.",Poetry,1995,172,en,No rating,http://books.google.co.in/books?id=WJemJaEsXrkC&printsec=frontcover&dq=subject:poetry&hl=&cd=39&source=gbs_api,http://books.google.com/books/content?id=WJemJaEsXrkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Paradise Lost,"John Milton, Merritt Yerkes Hughes","A revision of the Prentice Hall edition of 1962.David Scott Kastan preserves the quality and character of Hughes's richly annotated edition in this masterful revision, which includes a thorough updating of the text, notes, and bibliographies to reflect the scholarship of the last half-century. Kastan's new introductory essay engages the pressing questions the poem raises for contemporary readers, focusing on the literary, religious, and political dimensions of Paradise Lost that have made its reading a demanding yet always exhilarating experience.",Poetry,2005,427,en,No rating,http://books.google.co.in/books?id=5S14swEACAAJ&dq=subject:poetry&hl=&cd=40&source=gbs_api,http://books.google.com/books/content?id=5S14swEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Flowers of Evil,"Charles Baudelaire, John Tidball","This book contains a completely new translation of the full text of the 1861 edition, completed in 2014. It has nothing to do with the reprints of an old public domain translation from 1909, with which it has been linked here. This new English verse translation, with footnotes, is followed by the original French text. The six poems which were banned in 1857 are also included. Charles Baudelaire's 'Les Fleurs du Mal' marked an important turning point in the history of world poetry, providing a crucial link between romanticism and modernism. The first one hundred and twenty-six poems in this book are as they appeared in the 1861 edition. These are followed by the six poems which were censored from the original edition of 1857. This brand new translation, completed in 2014, preserves the metre and rhyme scheme of each original poem. Some of the poems are very beautiful, while others are not for the faint-hearted. Taken as a whole, they convey the 'spleen' or 'ennui' which Baudelaire felt so keenly, a state of mind that echoes the 'mal du siecle' of early 19th century France.""",Poetry,2014-11-22,342,en,No rating,http://books.google.co.in/books?id=BGjKrQEACAAJ&dq=subject:poetry&hl=&cd=43&source=gbs_api,http://books.google.com/books/content?id=BGjKrQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Odyssey,Homer,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",Literary Criticism,2019-02-23,246,en,No rating,http://books.google.co.in/books?id=W1SGwwEACAAJ&dq=subject:poetry&hl=&cd=44&source=gbs_api,http://books.google.com/books/content?id=W1SGwwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Lonely Dancer and Other Poems,Richard Le Gallienne,"DigiCat Publishing presents to you this special edition of ""The Lonely Dancer and Other Poems"" by Richard Le Gallienne. DigiCat Publishing considers every written word to be a legacy of humankind. Every DigiCat book has been carefully reproduced for republishing in a new modern format. The books are available in print, as well as ebooks. DigiCat hopes you will treat this work with the acknowledgment and passion it deserves as a classic of world literature.",Poetry,2022-09-16,65,en,No rating,http://books.google.co.in/books?id=VbuKEAAAQBAJ&printsec=frontcover&dq=subject:poetry&hl=&cd=45&source=gbs_api,http://books.google.com/books/content?id=VbuKEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Tree and Leaf: Including MYTHOPOEIA,J. R. R. Tolkien,"Repackaged to feature Tolkien’s own painting of the Tree of Amalion, this collection includes his famous essay, ‘On Fairy-stories’ and the story that exemplifies this, ‘Leaf by Niggle’, together with the poem ‘Mythopoeia’ and the verse drama, ‘The Homecoming of Beorhtnoth’, which tells of the events following the disastrous Battle of Maldon.",Fiction,2012-12-06,180,en,No rating,http://books.google.co.in/books?id=JW-cQ-cypwwC&printsec=frontcover&dq=subject:poetry&hl=&cd=48&source=gbs_api,http://books.google.com/books/content?id=JW-cQ-cypwwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Piers Plowman,William Langland,"This is a new translation into contemporary English of one of the greatest poems of the English Middle Ages. Piers Plowman remains of enduring interest for its vivid picture of the whole life of medieval society, for its deeply imaginative religious vision, and for its passionate concern to see justice and truth prevail in our world. A. V. C. Schmidt's translation of the B-text is provided with an Introduction and extensive Notes which place the work in its contemporary setting and offer a full interpretative commentary on the poem. ABOUT THE SERIES: For over 100 years Oxford World's Classics has made available the widest range of literature from around the globe. Each affordable volume reflects Oxford's commitment to scholarship, providing the most accurate text plus a wealth of other valuable features, including expert introductions by leading authorities, helpful notes to clarify the text, up-to-date bibliographies for further study, and much more.",Literary Collections,2009-02-26,418,en,No rating,http://books.google.co.in/books?id=KyUrAQAAIAAJ&dq=subject:poetry&hl=&cd=49&source=gbs_api,http://books.google.com/books/content?id=KyUrAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
